ID,Asset Name,Lat,Long,Business Category,Risk Rating,RiskFactors,Year
2599,"Roberts, Burke and Williams",50.26729,-119.27337,Manufacturing,0.17,"{""Wildfire"": 0.01, ""Drought"": 0.03, ""Sea level rise"": 0.03, ""Flooding"": 0.01, ""Volcano"": 0.01, ""Extreme heat"": 0.03, ""Earthquake"": 0.01, ""Extreme cold"": 0.02, ""Hurricane"": 0.02}",2050
2600,Williams Group,46.23899,-63.13414,Finance,0.19,"{""Extreme heat"": 0.08, ""Drought"": 0.11}",2040
2601,Zuniga Inc,45.4473,-73.75335,Healthcare,0.11,"{""Extreme heat"": 0.03, ""Tornado"": 0.04, ""Sea level rise"": 0.01, ""Flooding"": 0.03}",2040
2602,Horne and Sons,45.40008,-73.58248,Manufacturing,0.96,"{""Earthquake"": 0.15, ""Flooding"": 0.08, ""Tornado"": 0.12, ""Volcano"": 0.04, ""Hurricane"": 0.12, ""Wildfire"": 0.15, ""Extreme heat"": 0.15, ""Drought"": 0.15}",2060
2603,Banks-Carlson,45.44868,-73.81669,Manufacturing,0.76,"{""Sea level rise"": 0.06, ""Flooding"": 0.09, ""Hurricane"": 0.24, ""Extreme heat"": 0.19, ""Drought"": 0.18}",2060
2604,"Clarke, Lutz and Farrell",45.43341,-73.86586,Manufacturing,0.5,"{""Volcano"": 0.03, ""Tornado"": 0.2, ""Extreme cold"": 0.09, ""Flooding"": 0.16, ""Wildfire"": 0.02}",2070
2605,Good-Lewis,45.40008,-73.58248,Finance,0.24,"{""Wildfire"": 0.03, ""Volcano"": 0.04, ""Tornado"": 0.02, ""Extreme cold"": 0.03, ""Sea level rise"": 0.03, ""Flooding"": 0.05, ""Earthquake"": 0.0, ""Drought"": 0.04}",2050
2606,Jimenez-Gallegos,42.8334,-80.38297,Manufacturing,0.73,"{""Wildfire"": 0.01, ""Volcano"": 0.22, ""Hurricane"": 0.11, ""Drought"": 0.18, ""Extreme heat"": 0.15, ""Flooding"": 0.06}",2060
2607,"Rodriguez, Roberts and Fuller",43.86682,-79.2663,Energy,0.67,"{""Hurricane"": 0.03, ""Tornado"": 0.02, ""Wildfire"": 0.04, ""Extreme cold"": 0.09, ""Sea level rise"": 0.16, ""Volcano"": 0.17, ""Flooding"": 0.16}",2060
2608,Johnson and Sons,46.1351,-60.1831,Manufacturing,0.63,"{""Earthquake"": 0.16, ""Extreme heat"": 0.01, ""Sea level rise"": 0.21, ""Drought"": 0.14, ""Extreme cold"": 0.11}",2070
2609,Guzman Ltd,46.23899,-63.13414,Manufacturing,0.64,"{""Flooding"": 0.1, ""Wildfire"": 0.06, ""Extreme cold"": 0.11, ""Volcano"": 0.06, ""Hurricane"": 0.02, ""Drought"": 0.21, ""Sea level rise"": 0.02, ""Earthquake"": 0.04, ""Extreme heat"": 0.02}",2060
2610,"Fox, Daniel and Coleman",46.23899,-63.13414,Healthcare,0.43,"{""Flooding"": 0.25, ""Hurricane"": 0.18}",2050
2611,"Higgins, Brown and Vaughn",53.51684,-113.3187,Manufacturing,0.65,"{""Flooding"": 0.12, ""Tornado"": 0.06, ""Wildfire"": 0.0, ""Extreme cold"": 0.09, ""Hurricane"": 0.09, ""Sea level rise"": 0.12, ""Earthquake"": 0.07, ""Drought"": 0.01, ""Volcano"": 0.09}",2040
2612,Zuniga Inc,46.23899,-63.13414,Technology,0.43,"{""Tornado"": 0.019999999999999997, ""Extreme cold"": 0.1, ""Hurricane"": 0.08, ""Volcano"": 0.01, ""Extreme heat"": 0.09, ""Flooding"": 0.13}",2050
2613,Flynn-Anderson,46.1351,-60.1831,Healthcare,0.84,"{""Hurricane"": 0.48, ""Earthquake"": 0.06, ""Wildfire"": 0.3}",2030
2614,Martin-Jenkins,50.26729,-119.27337,Finance,0.06,"{""Hurricane"": 0.0, ""Earthquake"": 0.03, ""Tornado"": 0.01, ""Extreme heat"": 0.02}",2040
2615,Waller Ltd,50.26729,-119.27337,Technology,0.41,"{""Hurricane"": 0.18000000000000002, ""Wildfire"": 0.03, ""Earthquake"": 0.2}",2050
2616,Jimenez-Gallegos,50.26729,-119.27337,Retail,0.86,"{""Flooding"": 0.01, ""Extreme heat"": 0.15, ""Sea level rise"": 0.13, ""Volcano"": 0.18, ""Wildfire"": 0.12, ""Earthquake"": 0.08, ""Hurricane"": 0.03, ""Tornado"": 0.13, ""Extreme cold"": 0.03}",2070
2617,"Thompson, Davis and Brown",50.26729,-119.27337,Healthcare,0.19,"{""Wildfire"": 0.04, ""Volcano"": 0.0, ""Drought"": 0.02, ""Earthquake"": 0.02, ""Sea level rise"": 0.01, ""Extreme heat"": 0.03, ""Flooding"": 0.04, ""Extreme cold"": 0.03, ""Tornado"": 0.0}",2040
2618,Robertson-Petersen,45.40008,-73.58248,Finance,0.71,"{""Tornado"": 0.51, ""Flooding"": 0.2}",2030
2619,Thomas-Chavez,50.26729,-119.27337,Energy,0.61,"{""Hurricane"": 0.61}",2050
2620,Obrien-Oneill,45.44868,-73.81669,Technology,0.68,"{""Earthquake"": 0.22999999999999998, ""Sea level rise"": 0.2, ""Flooding"": 0.25}",2030
2621,Pittman PLC,42.8334,-80.38297,Healthcare,0.53,"{""Hurricane"": 0.01, ""Volcano"": 0.08, ""Tornado"": 0.12, ""Earthquake"": 0.08, ""Wildfire"": 0.11, ""Drought"": 0.11, ""Extreme cold"": 0.02}",2030
2622,Alvarez Inc,45.4473,-73.75335,Energy,0.14,"{""Volcano"": 0.03, ""Drought"": 0.02, ""Tornado"": 0.0, ""Flooding"": 0.02, ""Extreme cold"": 0.01, ""Wildfire"": 0.02, ""Extreme heat"": 0.01, ""Earthquake"": 0.01, ""Hurricane"": 0.02, ""Sea level rise"": 0.0}",2060
2623,"Landry, Molina and Green",45.40008,-73.58248,Healthcare,0.64,"{""Volcano"": 0.49, ""Flooding"": 0.15}",2070
2624,Banks-Carlson,42.8334,-80.38297,Energy,0.18,"{""Sea level rise"": 0.0, ""Flooding"": 0.02, ""Extreme heat"": 0.04, ""Tornado"": 0.0, ""Wildfire"": 0.03, ""Volcano"": 0.02, ""Earthquake"": 0.04, ""Drought"": 0.02, ""Extreme cold"": 0.01}",2030
2625,Norton-Spencer,46.1351,-60.1831,Finance,0.13,"{""Hurricane"": 0.02, ""Earthquake"": 0.05, ""Extreme heat"": 0.01, ""Flooding"": 0.01, ""Tornado"": 0.04, ""Extreme cold"": 0.0, ""Sea level rise"": 0.0}",2070
2626,Jones Ltd,49.88307,-119.48568,Healthcare,1,"{""Drought"": 0.22, ""Sea level rise"": 0.02, ""Wildfire"": 0.17, ""Extreme heat"": 0.09, ""Extreme cold"": 0.14, ""Tornado"": 0.19, ""Earthquake"": 0.17}",2070
2627,"Thompson, Davis and Brown",45.43341,-73.86586,Energy,0.23,"{""Extreme cold"": 0.05, ""Sea level rise"": 0.07, ""Tornado"": 0.0, ""Volcano"": 0.11}",2060
2628,"Washington, Rogers and Morrison",53.51684,-113.3187,Energy,0.7,"{""Extreme heat"": 0.049999999999999996, ""Wildfire"": 0.02, ""Sea level rise"": 0.05, ""Flooding"": 0.12, ""Drought"": 0.12, ""Extreme cold"": 0.07, ""Hurricane"": 0.1, ""Volcano"": 0.08, ""Tornado"": 0.01, ""Earthquake"": 0.08}",2040
2629,"Patel, Norris and Jackson",46.23899,-63.13414,Finance,0.06,"{""Earthquake"": 0.01, ""Flooding"": 0.01, ""Hurricane"": 0.0, ""Wildfire"": 0.0, ""Sea level rise"": 0.03, ""Extreme cold"": 0.01}",2070
2630,Thomas-Chavez,45.43341,-73.86586,Manufacturing,0.95,"{""Extreme cold"": 0.95}",2070
2631,Pittman PLC,42.8334,-80.38297,Energy,0.13,"{""Wildfire"": 0.04, ""Extreme heat"": 0.02, ""Earthquake"": 0.0, ""Drought"": 0.01, ""Flooding"": 0.01, ""Sea level rise"": 0.02, ""Hurricane"": 0.01, ""Volcano"": 0.02}",2030
2632,Reid PLC,46.1351,-60.1831,Energy,0.04,"{""Tornado"": 0.03, ""Extreme cold"": 0.01, ""Volcano"": 0.0}",2070
2633,Miller-Norris,49.88307,-119.48568,Manufacturing,0.73,"{""Wildfire"": 0.06, ""Extreme cold"": 0.13, ""Tornado"": 0.12, ""Flooding"": 0.11, ""Drought"": 0.15, ""Volcano"": 0.16}",2070
2634,"Taylor, Mitchell and Ward",50.26729,-119.27337,Technology,0.31,"{""Wildfire"": 0.08, ""Earthquake"": 0.11, ""Tornado"": 0.12}",2050
2635,Horne and Sons,46.1351,-60.1831,Energy,0.45,"{""Flooding"": 0.1, ""Drought"": 0.12, ""Earthquake"": 0.18, ""Hurricane"": 0.05}",2030
2636,Wiley Ltd,45.43341,-73.86586,Manufacturing,0.86,"{""Extreme cold"": 0.06, ""Drought"": 0.08, ""Wildfire"": 0.2, ""Flooding"": 0.05, ""Extreme heat"": 0.2, ""Tornado"": 0.02, ""Volcano"": 0.25}",2030
2637,"Rodriguez, Roberts and Fuller",45.4473,-73.75335,Technology,0.7,"{""Flooding"": 0.7}",2070
2638,"Mcknight, Beasley and Stewart",45.43341,-73.86586,Technology,0.71,"{""Sea level rise"": 0.48, ""Earthquake"": 0.23}",2060
2639,Skinner-Rojas,45.4473,-73.75335,Retail,0.25,"{""Earthquake"": 0.01, ""Tornado"": 0.01, ""Wildfire"": 0.03, ""Drought"": 0.05, ""Sea level rise"": 0.02, ""Volcano"": 0.05, ""Extreme cold"": 0.05, ""Flooding"": 0.02, ""Extreme heat"": 0.0, ""Hurricane"": 0.01}",2030
2640,"Roberts, Burke and Williams",43.86682,-79.2663,Energy,0.72,"{""Earthquake"": 0.04, ""Wildfire"": 0.15, ""Sea level rise"": 0.14, ""Flooding"": 0.14, ""Extreme cold"": 0.04, ""Drought"": 0.03, ""Volcano"": 0.03, ""Hurricane"": 0.02, ""Tornado"": 0.11, ""Extreme heat"": 0.02}",2030
2641,"Mejia, Roberts and Gay",46.1351,-60.1831,Healthcare,0.28,"{""Earthquake"": 0.019999999999999997, ""Wildfire"": 0.07, ""Tornado"": 0.04, ""Drought"": 0.04, ""Extreme heat"": 0.05, ""Extreme cold"": 0.02, ""Sea level rise"": 0.02, ""Volcano"": 0.02}",2030
2642,Reid-Sherman,45.40008,-73.58248,Energy,0.47,"{""Drought"": 0.05, ""Volcano"": 0.0, ""Earthquake"": 0.06, ""Flooding"": 0.02, ""Extreme cold"": 0.05, ""Hurricane"": 0.07, ""Wildfire"": 0.1, ""Tornado"": 0.03, ""Extreme heat"": 0.01, ""Sea level rise"": 0.08}",2060
2643,Waller Ltd,46.23899,-63.13414,Energy,0.91,"{""Flooding"": 0.68, ""Tornado"": 0.23}",2060
2644,"Clarke, Lutz and Farrell",45.44868,-73.81669,Healthcare,0.56,"{""Hurricane"": 0.43, ""Wildfire"": 0.13}",2070
2645,"Walker, Hogan and Mendez",45.44868,-73.81669,Retail,0.63,"{""Wildfire"": 0.13, ""Extreme cold"": 0.13, ""Volcano"": 0.1, ""Drought"": 0.27}",2030
2646,Wilkerson-Miranda,50.26729,-119.27337,Finance,0.03,"{""Sea level rise"": 0.01, ""Flooding"": 0.01, ""Wildfire"": 0.01, ""Extreme heat"": 0.0}",2040
2647,Kemp-Anderson,46.1351,-60.1831,Energy,0.07,"{""Volcano"": 0.02, ""Earthquake"": 0.01, ""Extreme heat"": 0.01, ""Drought"": 0.01, ""Wildfire"": 0.0, ""Flooding"": 0.01, ""Tornado"": 0.0, ""Hurricane"": 0.01}",2030
2648,Gray-Evans,45.43341,-73.86586,Healthcare,0.16,"{""Tornado"": 0.16}",2030
2649,Stewart PLC,46.23899,-63.13414,Energy,0.64,"{""Tornado"": 0.02, ""Earthquake"": 0.16, ""Flooding"": 0.12, ""Extreme cold"": 0.12, ""Hurricane"": 0.03, ""Drought"": 0.16, ""Extreme heat"": 0.03}",2070
2650,Vega-Huffman,46.23899,-63.13414,Energy,0.02,"{""Extreme heat"": 0.02, ""Hurricane"": 0.0, ""Flooding"": 0.0, ""Drought"": 0.0, ""Sea level rise"": 0.0, ""Tornado"": 0.0, ""Volcano"": 0.0, ""Earthquake"": 0.0, ""Wildfire"": 0.0}",2050
2651,Gray-Evans,50.26729,-119.27337,Retail,0.1,"{""Extreme heat"": 0.02, ""Hurricane"": 0.08}",2060
2652,Strickland-Daniels,45.40008,-73.58248,Energy,0.45,"{""Hurricane"": 0.060000000000000005, ""Earthquake"": 0.13, ""Tornado"": 0.17, ""Extreme cold"": 0.01, ""Extreme heat"": 0.08}",2040
2653,"Higgins, Brown and Vaughn",50.26729,-119.27337,Finance,0.05,"{""Extreme cold"": 0.01, ""Wildfire"": 0.01, ""Drought"": 0.01, ""Sea level rise"": 0.01, ""Hurricane"": 0.0, ""Earthquake"": 0.01, ""Flooding"": 0.0}",2050
2654,Thomas-Chavez,45.44868,-73.81669,Energy,0.93,"{""Volcano"": 0.22, ""Extreme cold"": 0.42, ""Tornado"": 0.29}",2060
2655,Gray-Evans,45.4473,-73.75335,Healthcare,0.45,"{""Extreme cold"": 0.049999999999999996, ""Wildfire"": 0.04, ""Volcano"": 0.05, ""Flooding"": 0.08, ""Sea level rise"": 0.03, ""Earthquake"": 0.03, ""Drought"": 0.08, ""Extreme heat"": 0.03, ""Tornado"": 0.06}",2060
2656,Reid-Sherman,45.43341,-73.86586,Finance,0.1,"{""Wildfire"": 0.0, ""Extreme cold"": 0.01, ""Earthquake"": 0.02, ""Flooding"": 0.01, ""Volcano"": 0.01, ""Tornado"": 0.01, ""Drought"": 0.01, ""Hurricane"": 0.0, ""Extreme heat"": 0.01, ""Sea level rise"": 0.02}",2030
2657,Flynn-Anderson,49.88307,-119.48568,Manufacturing,0.32,"{""Extreme heat"": 0.05, ""Extreme cold"": 0.06, ""Hurricane"": 0.01, ""Volcano"": 0.01, ""Sea level rise"": 0.06, ""Flooding"": 0.0, ""Earthquake"": 0.05, ""Wildfire"": 0.03, ""Tornado"": 0.05}",2050
2658,"Mejia, Roberts and Gay",42.8334,-80.38297,Manufacturing,0.97,"{""Extreme heat"": 0.2, ""Hurricane"": 0.23, ""Earthquake"": 0.19, ""Tornado"": 0.1, ""Drought"": 0.14, ""Volcano"": 0.11}",2060
2659,"Rodriguez, Roberts and Fuller",42.8334,-80.38297,Technology,0.08,"{""Extreme cold"": 0.08}",2070
2660,"Rodriguez, Roberts and Fuller",46.1351,-60.1831,Healthcare,0.1,"{""Wildfire"": 0.03, ""Extreme heat"": 0.04, ""Flooding"": 0.03}",2070
2661,Gross PLC,45.43341,-73.86586,Healthcare,0.18,"{""Hurricane"": 0.01, ""Drought"": 0.05, ""Extreme heat"": 0.02, ""Volcano"": 0.02, ""Extreme cold"": 0.08}",2070
2662,Miller-Norris,49.88307,-119.48568,Finance,0.19,"{""Extreme heat"": 0.1, ""Volcano"": 0.09}",2060
2663,"Mejia, Roberts and Gay",49.88307,-119.48568,Retail,0.77,"{""Volcano"": 0.1, ""Flooding"": 0.1, ""Tornado"": 0.04, ""Sea level rise"": 0.01, ""Earthquake"": 0.03, ""Wildfire"": 0.09, ""Extreme cold"": 0.1, ""Extreme heat"": 0.1, ""Hurricane"": 0.1, ""Drought"": 0.1}",2030
2664,"Marks, Garrett and Cummings",43.86682,-79.2663,Energy,0.33,"{""Hurricane"": 0.09, ""Earthquake"": 0.02, ""Wildfire"": 0.07, ""Drought"": 0.05, ""Sea level rise"": 0.1}",2030
2665,"Bender, Warren and Sanchez",45.43341,-73.86586,Retail,0.16,"{""Flooding"": 0.01, ""Earthquake"": 0.0, ""Hurricane"": 0.01, ""Extreme cold"": 0.14}",2070
2666,"Hall, Meadows and Anderson",45.43341,-73.86586,Healthcare,0.41,"{""Tornado"": 0.04, ""Hurricane"": 0.02, ""Wildfire"": 0.03, ""Extreme cold"": 0.07, ""Flooding"": 0.05, ""Earthquake"": 0.08, ""Volcano"": 0.03, ""Extreme heat"": 0.01, ""Sea level rise"": 0.04, ""Drought"": 0.04}",2070
2667,"Rodriguez, Roberts and Fuller",45.43341,-73.86586,Manufacturing,0,"{""Extreme cold"": 0.0, ""Volcano"": 0.0, ""Hurricane"": 0.0, ""Sea level rise"": 0.0, ""Drought"": 0.0, ""Flooding"": 0.0, ""Tornado"": 0.0, ""Earthquake"": 0.0, ""Extreme heat"": 0.0}",2040
2668,Duke Ltd,49.88307,-119.48568,Manufacturing,0.81,"{""Drought"": 0.06, ""Tornado"": 0.04, ""Extreme cold"": 0.24, ""Extreme heat"": 0.18, ""Hurricane"": 0.04, ""Sea level rise"": 0.16, ""Earthquake"": 0.08, ""Flooding"": 0.01}",2060
2669,Anderson Group,43.86682,-79.2663,Technology,0.36,"{""Hurricane"": 0.060000000000000005, ""Sea level rise"": 0.03, ""Flooding"": 0.04, ""Wildfire"": 0.04, ""Extreme heat"": 0.03, ""Extreme cold"": 0.03, ""Volcano"": 0.05, ""Earthquake"": 0.08}",2060
2670,Alvarez Inc,53.51684,-113.3187,Manufacturing,0.47,"{""Earthquake"": 0.19, ""Sea level rise"": 0.08, ""Flooding"": 0.2}",2040
2671,Smith-Woods,53.51684,-113.3187,Technology,0.93,"{""Earthquake"": 0.48, ""Extreme heat"": 0.09, ""Hurricane"": 0.36}",2040
2672,"Mejia, Roberts and Gay",45.43341,-73.86586,Healthcare,0.27,"{""Hurricane"": 0.019999999999999997, ""Flooding"": 0.02, ""Wildfire"": 0.14, ""Extreme cold"": 0.09}",2040
2673,"Bender, Warren and Sanchez",45.43341,-73.86586,Technology,0.84,"{""Extreme heat"": 0.08, ""Flooding"": 0.15, ""Tornado"": 0.35, ""Hurricane"": 0.08, ""Volcano"": 0.18}",2030
2674,Robertson-Petersen,53.51684,-113.3187,Manufacturing,0.98,"{""Earthquake"": 0.13, ""Flooding"": 0.05, ""Sea level rise"": 0.01, ""Extreme heat"": 0.13, ""Tornado"": 0.11, ""Extreme cold"": 0.1, ""Wildfire"": 0.09, ""Drought"": 0.08, ""Hurricane"": 0.13, ""Volcano"": 0.15}",2030
2675,"Hall, Meadows and Anderson",45.4473,-73.75335,Healthcare,0.12,"{""Sea level rise"": 0.03, ""Wildfire"": 0.0, ""Volcano"": 0.01, ""Hurricane"": 0.02, ""Extreme cold"": 0.01, ""Earthquake"": 0.02, ""Extreme heat"": 0.02, ""Drought"": 0.01}",2050
2676,Reid-Sherman,50.26729,-119.27337,Retail,0.15,"{""Volcano"": 0.04, ""Wildfire"": 0.07, ""Drought"": 0.04}",2070
2677,Reid-Sherman,49.88307,-119.48568,Finance,0.41,"{""Extreme cold"": 0.21, ""Volcano"": 0.04, ""Tornado"": 0.16}",2070
2678,"Walker, Hogan and Mendez",42.8334,-80.38297,Technology,0.28,"{""Extreme cold"": 0.02, ""Hurricane"": 0.05, ""Flooding"": 0.01, ""Volcano"": 0.03, ""Sea level rise"": 0.0, ""Tornado"": 0.08, ""Drought"": 0.03, ""Extreme heat"": 0.05, ""Wildfire"": 0.01}",2040
2679,"Patel, Norris and Jackson",50.26729,-119.27337,Finance,0.37,"{""Tornado"": 0.16999999999999998, ""Flooding"": 0.06, ""Extreme heat"": 0.14}",2070
2680,Ware PLC,53.51684,-113.3187,Finance,0.48,"{""Volcano"": 0.04, ""Wildfire"": 0.44}",2050
2681,"Higgins, Brown and Vaughn",50.26729,-119.27337,Finance,0.51,"{""Flooding"": 0.060000000000000005, ""Hurricane"": 0.07, ""Extreme heat"": 0.05, ""Sea level rise"": 0.06, ""Volcano"": 0.0, ""Wildfire"": 0.11, ""Earthquake"": 0.09, ""Drought"": 0.01, ""Extreme cold"": 0.05, ""Tornado"": 0.01}",2070
2682,Grant-Coffey,46.23899,-63.13414,Healthcare,0.74,"{""Drought"": 0.12, ""Extreme cold"": 0.18, ""Tornado"": 0.09, ""Extreme heat"": 0.27, ""Volcano"": 0.08}",2050
2683,Miller-Norris,46.1351,-60.1831,Healthcare,0.67,"{""Volcano"": 0.16, ""Sea level rise"": 0.17, ""Wildfire"": 0.14, ""Drought"": 0.2}",2070
2684,Robertson-Petersen,49.88307,-119.48568,Healthcare,0.42,"{""Sea level rise"": 0.42}",2060
2685,"Higgins, Brown and Vaughn",45.43341,-73.86586,Technology,0.99,"{""Volcano"": 0.17, ""Hurricane"": 0.16, ""Extreme heat"": 0.21, ""Sea level rise"": 0.18, ""Tornado"": 0.04, ""Flooding"": 0.07, ""Earthquake"": 0.15, ""Drought"": 0.01}",2050
2686,Kemp-Anderson,45.43341,-73.86586,Finance,0.01,"{""Sea level rise"": 0.01, ""Volcano"": 0.0, ""Extreme heat"": 0.0, ""Flooding"": 0.0, ""Earthquake"": 0.0, ""Drought"": 0.0}",2070
2687,Sullivan-Curtis,53.51684,-113.3187,Finance,0.95,"{""Earthquake"": 0.87, ""Hurricane"": 0.08}",2040
2688,Kemp-Anderson,46.23899,-63.13414,Finance,0.46,"{""Extreme cold"": 0.2, ""Volcano"": 0.23, ""Flooding"": 0.03}",2050
2689,"Harrison, Meza and Rios",45.43341,-73.86586,Manufacturing,0.11,"{""Extreme cold"": 0.02, ""Wildfire"": 0.03, ""Flooding"": 0.02, ""Volcano"": 0.01, ""Tornado"": 0.03, ""Earthquake"": 0.0}",2070
2690,Kemp-Anderson,53.51684,-113.3187,Manufacturing,0.71,"{""Extreme cold"": 0.02, ""Hurricane"": 0.11, ""Flooding"": 0.08, ""Extreme heat"": 0.15, ""Volcano"": 0.0, ""Sea level rise"": 0.0, ""Tornado"": 0.09, ""Wildfire"": 0.12, ""Drought"": 0.14}",2060
2691,Good-Lewis,50.26729,-119.27337,Retail,0.97,"{""Earthquake"": 0.16, ""Wildfire"": 0.1, ""Hurricane"": 0.09, ""Extreme cold"": 0.13, ""Tornado"": 0.09, ""Sea level rise"": 0.12, ""Extreme heat"": 0.08, ""Flooding"": 0.14, ""Volcano"": 0.06}",2060
2692,"Mejia, Roberts and Gay",45.4473,-73.75335,Finance,0.4,"{""Hurricane"": 0.03, ""Extreme heat"": 0.1, ""Wildfire"": 0.27}",2060
2693,Wiley Ltd,43.86682,-79.2663,Technology,0.7,"{""Drought"": 0.14, ""Flooding"": 0.04, ""Earthquake"": 0.12, ""Hurricane"": 0.14, ""Sea level rise"": 0.13, ""Tornado"": 0.06, ""Volcano"": 0.07}",2060
2694,"Mcknight, Beasley and Stewart",49.88307,-119.48568,Finance,0.88,"{""Wildfire"": 0.88}",2050
2695,Smith-Woods,42.8334,-80.38297,Finance,0.55,"{""Earthquake"": 0.55}",2060
2696,Jimenez-Gallegos,53.51684,-113.3187,Technology,0.61,"{""Flooding"": 0.06, ""Wildfire"": 0.09, ""Extreme heat"": 0.02, ""Tornado"": 0.04, ""Hurricane"": 0.01, ""Extreme cold"": 0.11, ""Volcano"": 0.07, ""Sea level rise"": 0.06, ""Earthquake"": 0.06, ""Drought"": 0.09}",2060
2697,Jimenez-Gallegos,45.44868,-73.81669,Finance,0.79,"{""Flooding"": 0.08, ""Volcano"": 0.16, ""Tornado"": 0.03, ""Wildfire"": 0.09, ""Drought"": 0.13, ""Earthquake"": 0.07, ""Hurricane"": 0.07, ""Sea level rise"": 0.08, ""Extreme cold"": 0.03, ""Extreme heat"": 0.05}",2050
2698,Skinner-Rojas,49.88307,-119.48568,Healthcare,0.09,"{""Extreme heat"": 0.02, ""Wildfire"": 0.01, ""Volcano"": 0.05, ""Sea level rise"": 0.01, ""Earthquake"": 0.0}",2050
2699,"Bender, Warren and Sanchez",46.1351,-60.1831,Manufacturing,0.14,"{""Tornado"": 0.04, ""Hurricane"": 0.04, ""Flooding"": 0.03, ""Wildfire"": 0.01, ""Earthquake"": 0.02}",2050
2700,Kemp-Anderson,53.51684,-113.3187,Healthcare,0.62,"{""Drought"": 0.26, ""Hurricane"": 0.36}",2050
2701,"Washington, Rogers and Morrison",43.86682,-79.2663,Healthcare,0.37,"{""Hurricane"": 0.03, ""Earthquake"": 0.06, ""Extreme heat"": 0.03, ""Drought"": 0.09, ""Volcano"": 0.08, ""Flooding"": 0.01, ""Sea level rise"": 0.03, ""Wildfire"": 0.04, ""Extreme cold"": 0.0}",2060
2702,Gray-Evans,49.88307,-119.48568,Technology,0.41,"{""Drought"": 0.07, ""Wildfire"": 0.04, ""Extreme heat"": 0.08, ""Extreme cold"": 0.06, ""Flooding"": 0.01, ""Tornado"": 0.07, ""Hurricane"": 0.08}",2070
2703,"Thompson, Davis and Brown",46.1351,-60.1831,Manufacturing,0.74,"{""Sea level rise"": 0.74}",2070
2704,Smith-Woods,45.43341,-73.86586,Retail,0.63,"{""Extreme heat"": 0.38, ""Earthquake"": 0.07, ""Flooding"": 0.18}",2050
2705,Flynn-Anderson,46.1351,-60.1831,Retail,0.18,"{""Wildfire"": 0.05, ""Drought"": 0.13}",2040
2706,"Harrison, Meza and Rios",46.1351,-60.1831,Manufacturing,0.02,"{""Flooding"": 0.01, ""Extreme cold"": 0.01}",2040
2707,"Davis, Allen and Rivera",46.23899,-63.13414,Technology,0.08,"{""Wildfire"": 0.0, ""Extreme heat"": 0.02, ""Hurricane"": 0.01, ""Earthquake"": 0.02, ""Flooding"": 0.01, ""Drought"": 0.02, ""Sea level rise"": 0.0}",2040
2708,"Higgins, Brown and Vaughn",45.4473,-73.75335,Retail,0.17,"{""Wildfire"": 0.03, ""Volcano"": 0.03, ""Tornado"": 0.01, ""Extreme heat"": 0.03, ""Earthquake"": 0.01, ""Drought"": 0.01, ""Hurricane"": 0.01, ""Extreme cold"": 0.01, ""Sea level rise"": 0.01, ""Flooding"": 0.02}",2030
2709,Skinner-Rojas,42.8334,-80.38297,Healthcare,0.89,"{""Earthquake"": 0.21, ""Drought"": 0.24, ""Extreme cold"": 0.37, ""Sea level rise"": 0.07}",2050
2710,Zuniga Inc,53.51684,-113.3187,Energy,0.57,"{""Extreme cold"": 0.12, ""Tornado"": 0.03, ""Earthquake"": 0.14, ""Hurricane"": 0.06, ""Flooding"": 0.05, ""Sea level rise"": 0.17}",2070
2711,Thomas-Chavez,46.1351,-60.1831,Manufacturing,0.27,"{""Extreme heat"": 0.03, ""Volcano"": 0.01, ""Extreme cold"": 0.02, ""Wildfire"": 0.06, ""Tornado"": 0.01, ""Sea level rise"": 0.0, ""Hurricane"": 0.06, ""Earthquake"": 0.03, ""Flooding"": 0.05}",2060
2712,Willis-Newman,46.23899,-63.13414,Energy,0.64,"{""Extreme cold"": 0.33, ""Volcano"": 0.31}",2030
2713,Perez-Robertson,45.44868,-73.81669,Energy,0.29,"{""Extreme heat"": 0.05, ""Wildfire"": 0.03, ""Hurricane"": 0.01, ""Sea level rise"": 0.11, ""Extreme cold"": 0.09}",2040
2714,Obrien-Oneill,45.40008,-73.58248,Manufacturing,0.88,"{""Volcano"": 0.08, ""Extreme cold"": 0.09, ""Hurricane"": 0.09, ""Extreme heat"": 0.1, ""Sea level rise"": 0.19, ""Flooding"": 0.16, ""Earthquake"": 0.16, ""Tornado"": 0.01}",2070
2715,Smith-Woods,49.88307,-119.48568,Energy,0.6,"{""Drought"": 0.6}",2030
2716,Campos and Sons,46.1351,-60.1831,Manufacturing,0.08,"{""Drought"": 0.03, ""Volcano"": 0.02, ""Wildfire"": 0.0, ""Extreme cold"": 0.0, ""Tornado"": 0.02, ""Sea level rise"": 0.0, ""Earthquake"": 0.01}",2050
2717,Skinner-Rojas,53.51684,-113.3187,Healthcare,0.98,"{""Flooding"": 0.72, ""Sea level rise"": 0.03, ""Earthquake"": 0.23}",2030
2718,"Mejia, Roberts and Gay",53.51684,-113.3187,Technology,0.82,"{""Hurricane"": 0.12000000000000001, ""Drought"": 0.16, ""Tornado"": 0.02, ""Wildfire"": 0.12, ""Earthquake"": 0.11, ""Sea level rise"": 0.13, ""Flooding"": 0.16}",2040
